id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2,processed_per_chunk
844,1,2021-01-15 09:14:19.327,2,579,91,1,91,579,1,True
845,1,2021-01-15 09:14:20.342,2,579,91,1,91,579,1,True
846,1,2021-01-15 09:14:21.358,2,579,91,1,91,579,1,True
847,1,2021-01-15 09:14:22.373,2,579,91,1,91,579,1,True
848,1,2021-01-15 09:14:23.389,2,579,91,1,91,579,1,True
849,1,2021-01-15 09:14:24.404,2,579,91,1,91,579,1,True
850,1,2021-01-15 09:14:25.419,2,579,91,1,91,579,1,True
851,1,2021-01-15 09:14:26.434,2,579,91,1,91,579,1,True
852,1,2021-01-15 09:14:27.45,2,579,91,1,91,579,1,True
853,1,2021-01-15 09:14:28.465,2,579,91,1,91,579,1,True
854,1,2021-01-15 09:14:29.481,2,579,91,1,91,579,1,True
855,1,2021-01-15 09:14:30.482,2,579,91,1,91,579,1,True
856,1,2021-01-15 09:14:31.498,2,579,91,1,91,579,1,True
857,1,2021-01-15 09:14:32.513,2,579,91,1,91,579,1,True
858,1,2021-01-15 09:14:33.528,2,580,91,0,91,580,0,True
859,1,2021-01-15 09:14:34.544,2,580,91,0,91,580,0,True
860,1,2021-01-15 09:14:35.559,2,580,91,0,91,580,0,True
861,1,2021-01-15 09:14:36.574,2,580,91,1,91,580,1,True
862,1,2021-01-15 09:14:37.59,2,580,91,1,91,580,1,True
863,1,2021-01-15 09:14:38.605,2,580,91,1,91,580,1,True
864,1,2021-01-15 09:14:39.621,2,580,91,1,91,580,1,True
865,1,2021-01-15 09:14:40.636,2,580,91,1,91,580,1,True
866,1,2021-01-15 09:14:41.651,2,580,91,1,91,580,1,True
867,1,2021-01-15 09:14:42.667,2,580,91,2,91,580,2,True
868,1,2021-01-15 09:14:43.682,2,580,91,2,91,580,2,True
869,1,2021-01-15 09:14:44.698,2,580,92,1,92,580,1,True
870,1,2021-01-15 09:14:45.699,2,580,92,0,92,580,0,True
871,1,2021-01-15 09:14:46.714,2,580,92,0,92,580,0,True
872,1,2021-01-15 09:14:47.73,2,580,92,0,92,580,0,True
873,1,2021-01-15 09:14:48.745,2,580,92,0,92,580,0,True
874,1,2021-01-15 09:14:49.76,2,580,92,0,92,580,0,True
875,1,2021-01-15 09:14:50.776,2,580,92,0,92,580,0,True
876,1,2021-01-15 09:14:51.791,2,580,92,0,92,580,0,True
877,1,2021-01-15 09:14:52.807,2,580,92,0,92,580,0,True
878,1,2021-01-15 09:14:53.822,2,580,92,0,92,580,0,True
879,1,2021-01-15 09:14:54.837,2,580,92,0,92,580,0,True
880,1,2021-01-15 09:14:55.853,2,580,92,0,92,580,0,True
881,1,2021-01-15 09:14:56.868,2,580,92,0,92,580,0,True
882,1,2021-01-15 09:14:57.884,2,580,92,0,92,580,0,True
883,1,2021-01-15 09:14:58.899,2,580,92,0,92,580,0,True
884,1,2021-01-15 09:14:59.914,2,580,92,0,92,580,0,True
885,1,2021-01-15 09:15:00.922,2,580,92,0,92,580,0,True
886,1,2021-01-15 09:15:01.938,2,580,92,0,92,580,0,True
887,1,2021-01-15 09:15:02.953,2,580,92,0,92,580,0,True
888,1,2021-01-15 09:15:03.969,2,580,92,0,92,580,0,True
889,1,2021-01-15 09:15:04.984,2,580,92,0,92,580,0,True
890,1,2021-01-15 09:15:05.999,2,580,92,0,92,580,0,True
891,1,2021-01-15 09:15:07.015,2,580,92,0,92,580,0,True
892,1,2021-01-15 09:15:08.03,2,580,92,0,92,580,0,True
893,1,2021-01-15 09:15:09.046,2,580,92,0,92,580,0,True
894,1,2021-01-15 09:15:10.061,2,580,92,0,92,580,0,True
895,1,2021-01-15 09:15:11.076,2,580,92,0,92,580,0,True
896,1,2021-01-15 09:15:12.092,2,580,92,0,92,580,0,True
897,1,2021-01-15 09:15:13.107,2,580,92,0,92,580,0,True
898,1,2021-01-15 09:15:14.122,2,580,92,0,92,580,0,True
899,1,2021-01-15 09:15:15.138,2,580,92,0,92,580,0,True
900,1,2021-01-15 09:15:16.139,2,580,92,1,92,580,1,True
901,1,2021-01-15 09:15:17.154,2,580,92,1,92,580,1,True
902,1,2021-01-15 09:15:18.17,2,580,92,1,92,580,1,True
903,1,2021-01-15 09:15:19.185,2,580,92,2,92,580,2,True
904,1,2021-01-15 09:15:20.201,2,580,92,3,92,580,3,True
905,1,2021-01-15 09:15:21.216,2,580,92,3,92,580,3,True
906,1,2021-01-15 09:15:22.232,2,580,92,4,92,580,4,True
907,1,2021-01-15 09:15:23.247,2,580,92,5,92,580,5,True
908,1,2021-01-15 09:15:24.262,2,580,92,6,92,580,6,True
909,1,2021-01-15 09:15:25.278,2,580,93,4,93,580,4,True
910,1,2021-01-15 09:15:26.293,2,580,93,4,93,580,4,True
911,1,2021-01-15 09:15:27.308,2,580,93,2,93,580,2,True
912,1,2021-01-15 09:15:28.324,2,580,93,2,93,580,2,True
913,1,2021-01-15 09:15:29.339,2,580,93,2,93,580,2,True
914,1,2021-01-15 09:15:30.34,2,582,93,1,93,582,1,True
915,1,2021-01-15 09:15:31.356,2,582,93,1,93,582,1,True
916,1,2021-01-15 09:15:32.371,2,582,93,3,93,582,3,True
917,1,2021-01-15 09:15:33.387,2,582,93,3,93,582,3,True
918,1,2021-01-15 09:15:34.402,2,582,93,3,93,582,3,True
919,1,2021-01-15 09:15:35.417,2,582,93,5,93,582,5,True
920,1,2021-01-15 09:15:36.433,2,582,93,5,93,582,5,True
921,1,2021-01-15 09:15:37.448,2,582,93,5,93,582,5,True
922,1,2021-01-15 09:15:38.464,2,582,93,5,93,582,5,True
923,1,2021-01-15 09:15:39.479,2,582,93,6,93,582,6,True
924,1,2021-01-15 09:15:40.495,2,584,93,5,93,584,5,True
925,1,2021-01-15 09:15:41.51,2,585,93,4,93,585,4,True
926,1,2021-01-15 09:15:42.525,2,585,93,3,93,585,3,True
927,1,2021-01-15 09:15:43.54,2,585,93,3,93,585,3,True
928,1,2021-01-15 09:15:44.556,2,585,94,3,94,585,3,True
929,1,2021-01-15 09:15:45.558,2,586,94,2,94,586,2,True
930,1,2021-01-15 09:15:46.573,2,586,94,2,94,586,2,True
931,1,2021-01-15 09:15:47.588,2,586,94,3,94,586,3,True
932,1,2021-01-15 09:15:48.604,2,586,94,3,94,586,3,True
933,1,2021-01-15 09:15:49.619,2,587,94,2,94,587,2,True
934,1,2021-01-15 09:15:50.634,2,587,94,1,94,587,1,True
935,1,2021-01-15 09:15:51.65,2,587,94,1,94,587,1,True
936,1,2021-01-15 09:15:52.665,2,588,94,0,94,588,0,True
937,1,2021-01-15 09:15:53.68,2,588,94,0,94,588,0,True
938,1,2021-01-15 09:15:54.696,2,588,94,0,94,588,0,True
939,1,2021-01-15 09:15:55.711,2,588,94,0,94,588,0,True
940,1,2021-01-15 09:15:56.727,2,588,94,0,94,588,0,True
941,1,2021-01-15 09:15:57.742,2,588,94,0,94,588,0,True
942,1,2021-01-15 09:15:58.757,2,588,94,0,94,588,0,True
943,1,2021-01-15 09:15:59.773,2,588,94,0,94,588,0,True
944,1,2021-01-15 09:16:00.774,2,588,94,0,94,588,0,True
945,1,2021-01-15 09:16:01.79,2,588,94,0,94,588,0,True
946,1,2021-01-15 09:16:02.805,2,588,94,0,94,588,0,True
947,1,2021-01-15 09:16:03.82,2,588,94,0,94,588,0,True
948,1,2021-01-15 09:16:04.836,2,588,94,0,94,588,0,True
949,1,2021-01-15 09:16:05.851,2,588,94,0,94,588,0,True
950,1,2021-01-15 09:16:06.867,2,588,94,0,94,588,0,True
951,1,2021-01-15 09:16:07.882,2,588,94,0,94,588,0,True
952,1,2021-01-15 09:16:08.897,2,588,94,0,94,588,0,True
953,1,2021-01-15 09:16:09.913,2,588,94,0,94,588,0,True
954,1,2021-01-15 09:16:10.928,2,588,94,0,94,588,0,True
955,1,2021-01-15 09:16:11.944,2,588,94,0,94,588,0,True
956,1,2021-01-15 09:16:12.959,2,588,94,0,94,588,0,True
957,1,2021-01-15 09:16:13.974,2,588,94,0,94,588,0,True
958,1,2021-01-15 09:16:14.99,2,588,94,0,94,588,0,True
959,1,2021-01-15 09:16:15.991,2,588,94,0,94,588,0,True
960,1,2021-01-15 09:16:17.007,2,588,94,0,94,588,0,True
961,1,2021-01-15 09:16:18.022,2,588,94,0,94,588,0,True
962,1,2021-01-15 09:16:19.037,2,588,94,0,94,588,0,True
963,1,2021-01-15 09:16:20.053,2,588,94,0,94,588,0,True
964,1,2021-01-15 09:16:21.068,2,588,94,0,94,588,0,True
965,1,2021-01-15 09:16:22.083,2,588,94,0,94,588,0,True
966,1,2021-01-15 09:16:23.099,2,588,94,0,94,588,0,True
967,1,2021-01-15 09:16:24.114,2,588,94,0,94,588,0,True
968,1,2021-01-15 09:16:25.13,2,588,94,0,94,588,0,True
969,1,2021-01-15 09:16:26.145,2,588,94,0,94,588,0,True
970,1,2021-01-15 09:16:27.16,2,588,94,0,94,588,0,True
971,1,2021-01-15 09:16:28.176,2,588,94,0,94,588,0,True
972,1,2021-01-15 09:16:29.191,2,588,94,1,94,588,1,True
973,1,2021-01-15 09:16:30.192,2,588,94,1,94,588,1,True
974,1,2021-01-15 09:16:31.208,2,588,94,1,94,588,1,True
975,1,2021-01-15 09:16:32.223,2,588,94,1,94,588,1,True
976,1,2021-01-15 09:16:33.239,2,588,94,1,94,588,1,True
977,1,2021-01-15 09:16:34.254,2,588,94,1,94,588,1,True
978,1,2021-01-15 09:16:35.269,2,588,94,1,94,588,1,True
979,1,2021-01-15 09:16:36.285,2,588,94,2,94,588,2,True
980,1,2021-01-15 09:16:37.3,2,588,94,2,94,588,2,True
981,1,2021-01-15 09:16:38.315,2,589,94,1,94,589,1,True
982,1,2021-01-15 09:16:39.331,2,589,94,1,94,589,1,True
983,1,2021-01-15 09:16:40.346,2,589,94,1,94,589,1,True
984,1,2021-01-15 09:16:41.362,2,589,94,1,94,589,1,True
985,1,2021-01-15 09:16:42.377,2,589,94,2,94,589,2,True
986,1,2021-01-15 09:16:43.392,2,589,94,2,94,589,2,True
987,1,2021-01-15 09:16:44.408,2,589,94,3,94,589,3,True
988,1,2021-01-15 09:16:45.409,2,589,94,3,94,589,3,True
989,1,2021-01-15 09:16:46.424,2,589,94,3,94,589,3,True
990,1,2021-01-15 09:16:47.439,2,589,94,3,94,589,3,True
991,1,2021-01-15 09:16:48.455,2,590,94,2,94,590,2,True
992,1,2021-01-15 09:16:49.47,2,590,94,2,94,590,2,True
993,1,2021-01-15 09:16:50.486,2,590,94,3,94,590,3,True
994,1,2021-01-15 09:16:51.501,2,590,94,3,94,590,3,True
995,1,2021-01-15 09:16:52.516,2,591,94,2,94,591,2,True
996,1,2021-01-15 09:16:53.532,2,592,94,1,94,592,1,True
997,1,2021-01-15 09:16:54.547,2,592,94,1,94,592,1,True
998,1,2021-01-15 09:16:55.563,2,592,94,1,94,592,1,True
999,1,2021-01-15 09:16:56.578,2,592,94,1,94,592,1,True
1000,1,2021-01-15 09:16:57.593,2,592,94,1,94,592,1,True
1001,1,2021-01-15 09:16:58.609,2,592,94,1,94,592,1,True
1002,1,2021-01-15 09:16:59.624,2,592,94,2,94,592,2,True
1003,1,2021-01-15 09:17:00.626,2,592,95,1,95,592,1,True
1004,1,2021-01-15 09:17:01.641,2,592,95,1,95,592,1,True
1005,1,2021-01-15 09:17:02.656,2,592,95,2,95,592,2,True
1006,1,2021-01-15 09:17:03.672,2,592,95,2,95,592,2,True
1007,1,2021-01-15 09:17:04.687,2,592,95,3,95,592,3,True
1008,1,2021-01-15 09:17:05.702,2,592,95,2,95,592,2,True
1009,1,2021-01-15 09:17:06.718,2,592,95,2,95,592,2,True
1010,1,2021-01-15 09:17:07.733,2,592,95,2,95,592,2,True
1011,1,2021-01-15 09:17:08.749,2,593,95,2,95,593,2,True
1012,1,2021-01-15 09:17:09.764,2,593,95,2,95,593,2,True
1013,1,2021-01-15 09:17:10.779,2,593,95,2,95,593,2,True
1014,1,2021-01-15 09:17:11.795,2,593,95,2,95,593,2,True
1015,1,2021-01-15 09:17:12.81,2,593,95,2,95,593,2,True
1016,1,2021-01-15 09:17:13.826,2,594,95,1,95,594,1,True
1017,1,2021-01-15 09:17:14.841,2,594,95,1,95,594,1,True
1018,1,2021-01-15 09:17:16.86,1,594,95,2,95,594,2,True
1019,1,2021-01-15 09:17:17.861,1,594,95,2,95,594,2,True
1020,1,2021-01-15 09:17:18.876,1,594,95,2,95,594,2,True
1021,1,2021-01-15 09:17:19.878,1,594,95,1,95,594,1,True
1022,1,2021-01-15 09:17:20.879,1,594,95,1,95,594,1,True
1023,1,2021-01-15 09:17:21.88,1,594,95,1,95,594,1,True
1024,1,2021-01-15 09:17:22.895,2,594,95,4,95,594,4,True
1025,1,2021-01-15 09:17:23.911,2,594,95,4,95,594,4,True
1026,1,2021-01-15 09:17:24.926,2,594,95,4,95,594,4,True
1027,1,2021-01-15 09:17:25.928,2,594,95,2,95,594,2,True
1028,1,2021-01-15 09:17:26.943,2,595,95,1,95,595,1,True
1029,1,2021-01-15 09:17:27.958,2,595,95,1,95,595,1,True
1030,1,2021-01-15 09:17:28.974,2,595,95,2,95,595,2,True
1031,1,2021-01-15 09:17:29.989,2,595,95,2,95,595,2,True
1032,1,2021-01-15 09:17:30.991,2,596,95,1,95,596,1,True
1033,1,2021-01-15 09:17:32.006,2,596,95,1,95,596,1,True
1034,1,2021-01-15 09:17:33.021,2,596,95,1,95,596,1,True
1035,1,2021-01-15 09:17:34.037,2,596,95,1,95,596,1,True
1036,1,2021-01-15 09:17:35.052,2,596,95,1,95,596,1,True
1037,1,2021-01-15 09:17:36.068,2,596,95,1,95,596,1,True
1038,1,2021-01-15 09:17:37.083,2,596,95,1,95,596,1,True
1039,1,2021-01-15 09:17:38.098,2,596,95,1,95,596,1,True
1040,1,2021-01-15 09:17:39.114,2,597,95,0,95,597,0,True
1041,1,2021-01-15 09:17:40.129,2,597,95,0,95,597,0,True
1042,1,2021-01-15 09:17:41.145,2,597,95,0,95,597,0,True
1043,1,2021-01-15 09:17:42.16,2,597,95,0,95,597,0,True
1044,1,2021-01-15 09:17:43.175,2,597,95,0,95,597,0,True
1045,1,2021-01-15 09:17:44.191,2,597,95,0,95,597,0,True
1046,1,2021-01-15 09:17:45.192,2,597,95,0,95,597,0,True
1047,1,2021-01-15 09:17:46.207,2,597,95,0,95,597,0,True
1048,1,2021-01-15 09:17:47.223,2,597,95,0,95,597,0,True
1049,1,2021-01-15 09:17:48.238,2,597,95,0,95,597,0,True
1050,1,2021-01-15 09:17:49.254,2,597,95,0,95,597,0,True
1051,1,2021-01-15 09:17:50.269,2,597,95,1,95,597,1,True
1052,1,2021-01-15 09:17:51.284,2,597,95,1,95,597,1,True
1053,1,2021-01-15 09:17:52.3,2,597,95,1,95,597,1,True
1054,1,2021-01-15 09:17:53.315,2,597,95,1,95,597,1,True
1055,1,2021-01-15 09:17:54.33,2,597,95,1,95,597,1,True
1056,1,2021-01-15 09:17:55.346,2,597,95,1,95,597,1,True
1057,1,2021-01-15 09:17:56.361,2,597,95,2,95,597,2,True
1058,1,2021-01-15 09:17:57.377,2,597,95,2,95,597,2,True
1059,1,2021-01-15 09:17:58.392,2,597,95,3,95,597,3,True
1060,1,2021-01-15 09:17:59.407,2,597,95,2,95,597,2,True
1061,1,2021-01-15 09:18:00.408,2,598,95,1,95,598,1,True
1062,1,2021-01-15 09:18:01.424,2,598,95,1,95,598,1,True
1063,1,2021-01-15 09:18:02.439,2,598,95,1,95,598,1,True
1064,1,2021-01-15 09:18:03.454,2,598,95,1,95,598,1,True
1065,1,2021-01-15 09:18:04.47,2,598,95,1,95,598,1,True
1066,1,2021-01-15 09:18:05.485,2,598,96,0,96,598,0,True
1067,1,2021-01-15 09:18:06.501,2,598,96,0,96,598,0,True
1068,1,2021-01-15 09:18:07.516,2,598,96,0,96,598,0,True
1069,1,2021-01-15 09:18:08.531,2,598,96,0,96,598,0,True
1070,1,2021-01-15 09:18:09.547,2,598,96,0,96,598,0,True
1071,1,2021-01-15 09:18:10.562,2,598,96,0,96,598,0,True
1072,1,2021-01-15 09:18:11.578,2,598,96,0,96,598,0,True
1073,1,2021-01-15 09:18:12.593,2,598,96,0,96,598,0,True
1074,1,2021-01-15 09:18:13.608,2,598,96,1,96,598,1,True
1075,1,2021-01-15 09:18:14.624,2,598,96,1,96,598,1,True
1076,1,2021-01-15 09:18:15.625,2,598,96,1,96,598,1,True
1077,1,2021-01-15 09:18:16.64,2,598,96,2,96,598,2,True
1078,1,2021-01-15 09:18:17.656,2,598,96,3,96,598,3,True
1079,1,2021-01-15 09:18:18.671,2,598,96,3,96,598,3,True
1080,1,2021-01-15 09:18:19.686,2,598,96,3,96,598,3,True
1081,1,2021-01-15 09:18:20.702,2,598,96,2,96,598,2,True
1082,1,2021-01-15 09:18:21.717,2,598,96,2,96,598,2,True
1083,1,2021-01-15 09:18:22.732,2,599,96,1,96,599,1,True
1084,1,2021-01-15 09:18:23.748,2,599,96,1,96,599,1,True
1085,1,2021-01-15 09:18:24.763,2,599,96,1,96,599,1,True
1086,1,2021-01-15 09:18:25.779,2,599,96,1,96,599,1,True
1087,1,2021-01-15 09:18:26.794,2,599,96,1,96,599,1,True
1088,1,2021-01-15 09:18:27.81,2,599,96,1,96,599,1,True
1089,1,2021-01-15 09:18:28.825,2,599,96,1,96,599,1,True
1090,1,2021-01-15 09:18:29.84,2,600,96,0,96,600,0,True
1091,1,2021-01-15 09:18:30.842,2,600,96,0,96,600,0,True
1092,1,2021-01-15 09:18:31.857,2,600,96,0,96,600,0,True
1093,1,2021-01-15 09:18:32.872,2,600,96,1,96,600,1,True
1094,1,2021-01-15 09:18:33.888,2,600,96,1,96,600,1,True
1095,1,2021-01-15 09:18:34.903,2,600,96,1,96,600,1,True
1096,1,2021-01-15 09:18:35.919,2,600,96,3,96,600,3,True
1097,1,2021-01-15 09:18:36.934,2,600,96,3,96,600,3,True
1098,1,2021-01-15 09:18:37.949,2,600,96,3,96,600,3,True
1099,1,2021-01-15 09:18:38.965,2,600,96,2,96,600,2,True
1100,1,2021-01-15 09:18:39.98,2,600,96,2,96,600,2,True
1101,1,2021-01-15 09:18:40.995,2,600,96,2,96,600,2,True
1102,1,2021-01-15 09:18:42.011,2,601,96,1,96,601,1,True
1103,1,2021-01-15 09:18:43.026,2,601,96,1,96,601,1,True
1104,1,2021-01-15 09:18:44.042,2,601,96,1,96,601,1,True
1105,1,2021-01-15 09:18:45.057,2,601,96,1,96,601,1,True
1106,1,2021-01-15 09:18:46.058,2,602,96,0,96,602,0,True
1107,1,2021-01-15 09:18:47.074,2,602,96,0,96,602,0,True
1108,1,2021-01-15 09:18:48.089,2,602,96,0,96,602,0,True
1109,1,2021-01-15 09:18:49.105,2,602,96,0,96,602,0,True
1110,1,2021-01-15 09:18:50.12,2,602,96,0,96,602,0,True
1111,1,2021-01-15 09:18:51.135,2,602,96,0,96,602,0,True
1112,1,2021-01-15 09:18:52.151,2,602,96,1,96,602,1,True
1113,1,2021-01-15 09:18:53.166,2,602,96,1,96,602,1,True
1114,1,2021-01-15 09:18:54.181,2,602,96,1,96,602,1,True
1115,1,2021-01-15 09:18:55.197,2,602,96,1,96,602,1,True
1116,1,2021-01-15 09:18:56.212,2,602,96,1,96,602,1,True
1117,1,2021-01-15 09:18:57.228,2,602,96,1,96,602,1,True
1118,1,2021-01-15 09:18:58.243,2,602,96,1,96,602,1,True
1119,1,2021-01-15 09:18:59.258,2,602,96,1,96,602,1,True
1120,1,2021-01-15 09:19:00.26,2,602,96,1,96,602,1,True
1121,1,2021-01-15 09:19:01.275,2,602,96,1,96,602,1,True
1122,1,2021-01-15 09:19:02.291,2,603,96,0,96,603,0,True
1123,1,2021-01-15 09:19:03.306,2,603,96,0,96,603,0,True
1124,1,2021-01-15 09:19:04.321,2,603,96,0,96,603,0,True
1125,1,2021-01-15 09:19:05.337,2,603,96,0,96,603,0,True
1126,1,2021-01-15 09:19:06.352,2,603,96,0,96,603,0,True
1127,1,2021-01-15 09:19:07.368,2,603,96,0,96,603,0,True
1128,1,2021-01-15 09:19:08.383,2,603,96,0,96,603,0,True
1129,1,2021-01-15 09:19:09.398,2,603,96,0,96,603,0,True
1130,1,2021-01-15 09:19:10.414,2,603,96,0,96,603,0,True
1131,1,2021-01-15 09:19:11.429,2,603,96,0,96,603,0,True
1132,1,2021-01-15 09:19:12.445,2,603,96,1,96,603,1,True
1133,1,2021-01-15 09:19:13.46,2,603,96,3,96,603,3,True
1134,1,2021-01-15 09:19:14.475,2,603,96,3,96,603,3,True
1135,1,2021-01-15 09:19:15.485,2,603,96,2,96,603,2,True
1136,1,2021-01-15 09:19:16.5,2,603,96,2,96,603,2,True
1137,1,2021-01-15 09:19:17.516,2,603,96,2,96,603,2,True
1138,1,2021-01-15 09:19:18.531,2,603,96,2,96,603,2,True
1139,1,2021-01-15 09:19:19.546,2,603,96,2,96,603,2,True
1140,1,2021-01-15 09:19:20.562,2,603,96,2,96,603,2,True
1141,1,2021-01-15 09:19:21.577,2,604,96,1,96,604,1,True
1142,1,2021-01-15 09:19:22.592,2,605,96,0,96,605,0,True
1143,1,2021-01-15 09:19:23.608,2,605,96,0,96,605,0,True
1144,1,2021-01-15 09:19:24.623,2,605,96,0,96,605,0,True
1145,1,2021-01-15 09:19:25.638,2,605,96,0,96,605,0,True
1146,1,2021-01-15 09:19:26.654,2,605,96,0,96,605,0,True
1147,1,2021-01-15 09:19:27.669,2,605,96,0,96,605,0,True
1148,1,2021-01-15 09:19:28.685,2,605,96,0,96,605,0,True
1149,1,2021-01-15 09:19:29.7,2,605,96,0,96,605,0,True
1150,1,2021-01-15 09:19:30.701,2,605,96,1,96,605,1,True
1151,1,2021-01-15 09:19:31.717,2,605,96,1,96,605,1,True
1152,1,2021-01-15 09:19:32.732,2,605,96,1,96,605,1,True
1153,1,2021-01-15 09:19:33.747,2,605,96,1,96,605,1,True
1154,1,2021-01-15 09:19:34.763,2,605,96,1,96,605,1,True
1155,1,2021-01-15 09:19:35.778,2,605,96,1,96,605,1,True
1156,1,2021-01-15 09:19:36.794,2,605,96,1,96,605,1,True
1157,1,2021-01-15 09:19:37.809,2,605,96,1,96,605,1,True
1158,1,2021-01-15 09:19:38.824,2,605,96,1,96,605,1,True
1159,1,2021-01-15 09:19:39.84,2,606,96,1,96,606,1,True
1160,1,2021-01-15 09:19:40.855,2,606,96,1,96,606,1,True
1161,1,2021-01-15 09:19:41.87,2,606,96,1,96,606,1,True
1162,1,2021-01-15 09:19:42.886,2,606,96,1,96,606,1,True
1163,1,2021-01-15 09:19:43.901,2,606,96,1,96,606,1,True
1164,1,2021-01-15 09:19:44.916,2,606,96,1,96,606,1,True
1165,1,2021-01-15 09:19:45.918,2,606,96,2,96,606,2,True
1166,1,2021-01-15 09:19:46.933,2,606,96,2,96,606,2,True
1167,1,2021-01-15 09:19:47.948,2,606,96,3,96,606,3,True
1168,1,2021-01-15 09:19:48.964,2,606,96,2,96,606,2,True
1169,1,2021-01-15 09:19:49.979,2,606,96,2,96,606,2,True
1170,1,2021-01-15 09:19:50.995,2,607,96,1,96,607,1,True
1171,1,2021-01-15 09:19:52.01,2,607,96,1,96,607,1,True
1172,1,2021-01-15 09:19:53.025,2,607,96,1,96,607,1,True
1173,1,2021-01-15 09:19:54.041,2,607,96,1,96,607,1,True
1174,1,2021-01-15 09:19:55.056,2,607,96,2,96,607,2,True
1175,1,2021-01-15 09:19:56.072,2,608,96,1,96,608,1,True
1176,1,2021-01-15 09:19:57.087,2,608,96,1,96,608,1,True
1177,1,2021-01-15 09:19:58.102,2,608,96,1,96,608,1,True
1178,1,2021-01-15 09:19:59.118,2,608,96,1,96,608,1,True
1179,1,2021-01-15 09:20:00.133,2,608,96,1,96,608,1,True
1180,1,2021-01-15 09:20:01.135,2,608,96,2,96,608,2,True
1181,1,2021-01-15 09:20:02.15,2,608,96,2,96,608,2,True
1182,1,2021-01-15 09:20:03.165,2,608,96,2,96,608,2,True
1183,1,2021-01-15 09:20:04.181,2,608,96,2,96,608,2,True
1184,1,2021-01-15 09:20:05.196,2,608,96,2,96,608,2,True
1185,1,2021-01-15 09:20:06.212,2,609,96,1,96,609,1,True
1186,1,2021-01-15 09:20:07.227,2,609,96,1,96,609,1,True
1187,1,2021-01-15 09:20:08.242,2,609,96,1,96,609,1,True
1188,1,2021-01-15 09:20:09.258,2,609,96,1,96,609,1,True
1189,1,2021-01-15 09:20:10.273,2,609,96,2,96,609,2,True
1190,1,2021-01-15 09:20:11.289,2,610,96,1,96,610,1,True
1191,1,2021-01-15 09:20:12.304,2,610,96,1,96,610,1,True
1192,1,2021-01-15 09:20:13.319,2,610,96,1,96,610,1,True
1193,1,2021-01-15 09:20:14.335,2,610,96,1,96,610,1,True
1194,1,2021-01-15 09:20:15.336,2,610,96,1,96,610,1,True
1195,1,2021-01-15 09:20:16.351,2,610,96,1,96,610,1,True
1196,1,2021-01-15 09:20:17.366,2,610,96,1,96,610,1,True
1197,1,2021-01-15 09:20:18.382,2,610,96,1,96,610,1,True
1198,1,2021-01-15 09:20:19.398,2,610,96,1,96,610,1,True
1199,1,2021-01-15 09:20:20.413,2,610,96,2,96,610,2,True
1200,1,2021-01-15 09:20:21.428,2,611,96,1,96,611,1,True
1201,1,2021-01-15 09:20:22.444,2,611,96,1,96,611,1,True
1202,1,2021-01-15 09:20:23.459,2,611,96,1,96,611,1,True
1203,1,2021-01-15 09:20:24.474,2,611,96,1,96,611,1,True
1204,1,2021-01-15 09:20:25.49,2,611,96,1,96,611,1,True
1205,1,2021-01-15 09:20:26.505,2,611,96,1,96,611,1,True
1206,1,2021-01-15 09:20:27.521,2,611,96,1,96,611,1,True
1207,1,2021-01-15 09:20:28.536,2,611,96,1,96,611,1,True
1208,1,2021-01-15 09:20:29.551,2,611,96,1,96,611,1,True
1209,1,2021-01-15 09:20:30.553,2,611,96,1,96,611,1,True
1210,1,2021-01-15 09:20:31.568,2,611,96,1,96,611,1,True
1211,1,2021-01-15 09:20:32.584,2,612,96,0,96,612,0,True
1212,1,2021-01-15 09:20:33.599,2,612,96,0,96,612,0,True
1213,1,2021-01-15 09:20:34.614,2,612,96,0,96,612,0,True
1214,1,2021-01-15 09:20:35.63,2,612,96,0,96,612,0,True
1215,1,2021-01-15 09:20:36.645,2,612,96,0,96,612,0,True
1216,1,2021-01-15 09:20:37.661,2,612,96,0,96,612,0,True
1217,1,2021-01-15 09:20:38.676,2,612,96,0,96,612,0,True
1218,1,2021-01-15 09:20:39.691,2,612,96,0,96,612,0,True
1219,1,2021-01-15 09:20:40.706,2,612,96,0,96,612,0,True
1220,1,2021-01-15 09:20:41.722,2,612,96,0,96,612,0,True
1221,1,2021-01-15 09:20:42.737,2,612,96,1,96,612,1,True
1222,1,2021-01-15 09:20:43.753,2,612,96,1,96,612,1,True
1223,1,2021-01-15 09:20:44.768,2,612,96,1,96,612,1,True
1224,1,2021-01-15 09:20:45.77,2,612,96,1,96,612,1,True
1225,1,2021-01-15 09:20:46.785,2,612,96,1,96,612,1,True
1226,1,2021-01-15 09:20:47.8,2,612,96,1,96,612,1,True
1227,1,2021-01-15 09:20:48.816,2,612,96,1,96,612,1,True
1228,1,2021-01-15 09:20:49.831,2,612,96,1,96,612,1,True
1229,1,2021-01-15 09:20:50.846,2,612,96,1,96,612,1,True
1230,1,2021-01-15 09:20:51.862,2,612,96,1,96,612,1,True
1231,1,2021-01-15 09:20:52.877,2,612,96,1,96,612,1,True
1232,1,2021-01-15 09:20:53.893,2,613,96,0,96,613,0,True
1233,1,2021-01-15 09:20:54.908,2,613,96,0,96,613,0,True
1234,1,2021-01-15 09:20:55.923,2,613,96,0,96,613,0,True
1235,1,2021-01-15 09:20:56.939,2,613,96,0,96,613,0,True
